user_id,item_id,recommend,sentiment_analysis,clean_date
76561198079507473,440,True,0,2014-06-27
howtodoto101,104900,True,2,2014-02-24
h00py,70,True,2,2014-09-30
76561198044026724,4000,True,2,2014-06-28
ShadicTripleSeven,230410,True,0,2014-09-23
arashk1996,67370,True,2,2015-08-09
Meph--,244870,True,2,2014-01-22
Lightbekon,96100,True,2,2015-06-03
SorryIloveemilia,320300,True,2,2015-05-02
akiraadrien,271590,True,0,2015-04-15
sirasscakes,260230,True,0,2015-04-03
Derpypotato,233250,True,1,2014-07-26
76561198146431031,440,True,2,2014-10-31
76561198084179882,222900,True,0,2014-12-02
hkdgjm,203160,True,2,2013-12-13
Mett6,208090,True,1,2014-02-08
76561198048922542,220,True,1,2015-01-19
76561198085513666,243870,True,2,2014-06-07
GoodOlDick,323240,True,2,2014-11-18
76561198064936176,250340,True,2,2013-12-18
notsaddam,211420,True,2,2014-06-14
76561198027727883,252490,True,2,2014-06-24
MEXIGAM3R,10180,True,2,2012-03-28
mezzamorph,570,True,0,2015-02-26
76561198158147651,242760,True,2,2015-04-04
76561198027533076,225540,False,0,2015-12-26
AusMikey,213670,True,2,2014-03-08
pixlflames,730,True,1,2014-03-15
sir_nickster,228380,True,2,2014-02-22
76561198101601949,224260,True,2,2015-03-21
76561198087566671,343462,True,2,2015-06-09
76561198074311103,212680,True,2,2014-03-16
miciah,361640,False,2,2015-11-05
miguel3939,226700,False,1,2014-03-22
76561198061208964,12210,True,2,2013-12-16
76561198074871696,440,True,2,2012-11-26
micky_d,55230,True,2,2011-12-27
76561198155627953,214950,True,2,2014-10-11
76561198098447960,265930,True,2,2015-04-07
Varck,310080,True,2,2015-03-28
76561198106998900,440,True,2,2014-02-19
Smithy199,65800,True,1,2013-11-27
2390746539217,72850,True,0,2013-03-29
MidorimaShiniarou,24240,True,1,2015-10-21
Migelino64,316010,False,2,2015-08-01
mijiperki,272350,True,2,2014-06-28
76561198053869992,245176,True,0,2015-11-30
Mikaris,351290,True,2,2015-06-06
76561198078389003,221910,True,2,2014-06-28
76561198090495592,440,True,2,2014-09-23
76561198088402422,440,True,1,2013-06-01
76561198088918807,227940,True,1,2014-07-16
miko-chan,212480,True,2,2014-02-19
76561198068257050,252490,False,0,2013-12-16
76561198065725199,730,True,2,2015-04-04
superdodo5,4000,True,1,2013-12-03
Zeboz,25000,True,2,2014-10-11
milkxama,730,True,1,2014-10-12
shakingthingsup,218620,True,2,2013-10-11
millionairemethmaker,440,True,2,2012-11-16
76561198050812671,730,True,2,2014-12-23
SuperHoboLord,51100,True,2,2013-11-24
ArrestMe,211820,True,2,2015-07-06
76561198056913746,223710,True,0,2015-06-29
harryhairyarse,252490,True,2,2014-03-04
76561198039330239,550,True,1,2014-01-12
154352,240,True,2,2014-06-09
mini_coopa2,223470,True,2,2015-10-12
minkang7360,550,True,2,2013-11-29
76561198060843008,265930,True,1,2014-04-01
76561198067941267,208090,True,2,2014-02-18
sock1345,4000,True,2,2014-09-24
_kyra,248860,True,2,2014-04-14
Peru4life,570,True,2,2013-08-18
mintgreeniceteawithmilk,218620,True,2,2013-12-02
Mintlessgaming,332800,True,2,2014-11-14
crackdatdopamine,105600,True,2,2013-10-03
Mirstikain,304930,True,2,2014-09-03
miscgamingyoutube,730,True,2,2013-12-18
76561198077888594,346900,True,2,2015-08-08
MissVioletVi,239820,False,2,2015-11-25
jakemhill,235540,True,0,2015-10-23
76561198142511076,239820,True,2,2014-08-30
76561198059749148,221380,True,2,2014-06-25
76561198035148971,4000,True,2,2013-12-15
lobsinus,401920,True,2,2015-10-30
535346456636,42700,False,0,2014-12-25
markereiei,730,True,2,2015-04-10
76561198048813790,210720,True,0,2012-12-11
motchbox,238320,True,0,2014-08-28
76561198044588689,200710,True,2,2012-11-15
iwannakilmyselfthx,4000,True,2,2015-04-15
76561198054568398,206210,True,2,2012-09-26
yii,570,True,2,2014-06-23
mixadance,222520,True,1,2013-02-27
BuddyGowut,252490,True,1,2014-01-31
chocpin,8930,False,2,2014-02-23
mjtothetop,200210,True,2,2012-07-17
76561198120690276,4000,True,0,2014-01-23
76561198027601501,10500,True,2,2012-10-28
IISantaII,8990,True,1,2012-02-11
08254669696969696969,203140,True,2,2015-04-04
ultraman6969,213670,True,2,2015-01-15
76561198071642666,200510,True,0,2014-10-19
MobbaHobba,94000,True,2,2013-12-01
XMobeZC,219740,True,1,2015-03-13
Mobullbo,72850,True,0,2014-02-21
76561197966647905,209160,False,0,2014-07-08
mochajung,35720,True,2,2014-06-22
76561198064572589,440,True,0,2015-06-03
76561198064199218,330830,True,2,2015-10-22
76561198041992677,204300,False,0,2014-05-11
345675,440,True,0,2014-01-02
Mofflang,8870,True,2,2013-12-24
76561198068347804,39150,True,2,2013-12-19
76561198070479278,271290,False,0,2014-03-15
Ohlmay,107100,True,2,2014-06-28
ForTheWinLegitimance,304930,True,2,2014-08-27
76561197964316999,221100,False,2,2014-08-03
imdagiver,211420,True,2,2013-12-22
burnttoast4444,224260,True,0,2014-03-30
76561198059983240,440,True,1,2015-08-23
76561198085905659,221100,True,1,2014-06-07
76561198135993852,270150,False,2,2015-04-04
Sylveonssssss,440,True,1,2015-01-25
rembestogirl,218620,False,1,2015-10-15
76561198051664244,730,True,2,2015-12-29
Mondrow20,440,True,2,2014-12-04
stupidbitchcunt,4920,True,1,2013-12-09
dnnclarke66,332800,True,0,2014-11-15
Eros13,43160,True,2,2014-03-17
76561198071542886,730,True,2,2015-12-22
76561198038335264,323470,True,2,2015-03-14
76561198090180844,304930,True,2,2015-11-15
76561198071540898,570,True,0,2015-09-03
komix15,232090,True,2,2015-11-24
76561198053796134,252490,True,2,2014-05-06
76561198079559505,221910,True,2,2014-01-02
Moomoomang,239030,True,2,2014-01-11
opw,220240,True,2,2014-06-21
76561198051645324,227940,True,1,2014-07-29
76561198065080939,275100,True,0,2015-03-21
6592,40400,True,2,2014-06-28
Scalerss,240,True,2,2013-02-25
mooserodah,8870,True,2,2014-06-26
76561198077072857,311210,False,1,2015-12-12
mygrandsonnathan,440,True,2,2014-01-08
Obamastar,105600,True,2,2013-12-25
explosiv3,373180,True,2,2015-06-06
76561198067229346,230410,True,0,2015-01-21
arbiter928,234190,True,2,2014-02-17
76561198034465295,330830,True,2,2015-12-30
76561198018733084,49520,True,2,2012-10-27
76561198029566748,219150,True,2,2014-10-05
76561198071578622,208090,True,1,2014-08-27
mortonawsome100,4000,True,2,2015-01-27
Mortwolf,332800,True,2,2015-01-15
rossico,570,True,2,2014-03-07
76561198056590465,250900,True,2,2014-12-31
0896398616,223710,True,1,2014-03-29
76561197967118917,222900,True,2,2015-01-26
76561198064711492,264200,True,2,2014-03-21
burningspoke,243870,False,2,2014-10-01
movrex,319630,True,0,2015-10-20
Moving_McTarget,388520,False,2,2015-08-29
MOV_NICHOLAS,244850,True,2,2014-03-30
Moyi2706,218620,True,1,2014-02-10
76561198047629421,274190,True,2,2014-04-19
mysterypancake,203810,True,2,2014-07-15
fsociety_00,49520,True,2,2015-08-27
76561198064358345,359050,True,2,2015-09-07
76561198043449077,105600,True,2,2014-02-13
mrjeffersontm,440,True,1,2014-08-05
ronnietran,219640,False,2,2013-12-05
76561198065420140,220200,True,2,2014-12-21
76561198070188197,236390,True,1,2015-08-19
76561198105011167,730,True,2,2015-12-01
WhyWontSenpaiNoticeMe,550,True,0,2014-03-14
mouthtoass,730,True,0,2015-08-10
Tombuscus,233270,True,2,2014-12-07
nuclearpig22,274190,True,1,2015-10-16
Kitakats,105600,True,2,2013-12-27
moxxi2050,225140,True,1,2013-12-04
76561198065414275,304930,True,1,2015-05-07
76561198084015139,227480,True,1,2013-08-02
76561198059457068,258050,True,2,2014-08-01
76561198064162552,203770,True,0,2014-07-23
76561198060546291,238460,True,2,2014-06-23
mrwafflessauce,440,True,2,2013-11-27
FastenedWalnut,4000,True,2,2013-01-19
armeda,13510,True,2,2011-06-13
76561198090272909,730,True,2,2015-04-07
MrYeroc,25000,True,2,2015-03-15
itsGeeGee,247730,True,0,2014-06-27
josyco123,224540,True,2,2013-12-20
76561198038210954,70000,True,0,2013-12-27
leslam,232090,True,1,2015-04-22
76561198008532637,72850,True,2,2013-12-30
76561198181103730,440,True,2,2015-08-18
CDTLEGO,248820,True,0,2013-12-15
PenguinsOP,250900,True,2,2015-11-30
76561198079787848,204360,True,2,2015-02-17
t1rath,730,True,2,2014-06-22
76561198071964717,440,True,2,2014-10-30
76561198094667834,113200,True,1,2014-06-26
76561198081074389,244850,True,2,2015-11-19
76561198049104801,219150,True,2,2015-12-10
76561198072567851,440,True,2,2014-03-15
SPACEgamer,104900,True,0,2014-06-11
TheClubberLang,227700,True,2,2015-02-21
AlejoSchlogl,208090,False,0,2014-06-10
poipoiLOLOLOLOL,440,True,2,2014-07-04
CXYLV7J2YTEPIQO7POLCDA5NYE6EFWAB,440,True,2,2013-12-06
76561198040774797,730,True,2,2014-01-04
Jarrude,240460,False,0,2015-06-17
MistaDak,235600,False,2,2015-03-16
76561198092440135,440,True,2,2014-05-28
Zombiepig950,105600,True,1,2011-10-28
76561198061523132,570,False,2,2015-02-13
connorlynn,10180,True,2,2013-12-21
Codstar30,25000,True,2,2014-01-06
76561198055623411,440,True,1,2014-02-09
Blaze_It_Fgts,105600,True,2,2015-07-01
76561198070548390,317360,True,2,2015-08-07
76561198055938832,250320,True,1,2014-07-08
76561198090511238,205100,True,2,2014-08-25
MrMilitary,239820,True,2,2013-12-08
natapongmunesai,249130,True,1,2014-10-01
76561198073226201,49520,True,2,2014-08-28
the1corp,374570,True,2,2015-05-31
Pigeater5,212200,True,0,2015-01-14
kukluxpyro,550,True,2,2014-02-04
70spots,304930,True,0,2014-11-23
MrRandomGuy,243780,True,2,2014-06-22
76561198059372017,570,True,2,2014-02-15
76561198060768791,6860,True,1,2014-04-06
76561198029533323,258970,True,2,2014-09-23
76561198093834014,250420,True,2,2014-01-29
mrthromato98,730,True,2,2014-01-26
JustLeftSteam,211820,True,1,2014-05-11
76561198103674275,204300,True,2,2014-09-06
76561198080024214,202970,True,1,2014-07-01
RentedGas124,244850,True,2,2014-03-14
76561198048259980,246420,True,2,2014-04-02
76561198052776159,50300,True,1,2014-12-22
76561198069479694,730,True,1,2014-03-10
DarthVegas,295110,True,0,2015-01-16
76561198008105343,233130,True,0,2013-12-03
76561198045090814,200210,False,2,2014-01-02
zacharydonnelly,227940,False,0,2014-08-13
76561198066699330,4560,True,1,2014-12-01
MrExecutionerQQ,730,True,0,2015-11-19
MLP_22,440,True,2,2014-02-14
76561198077530172,440,True,2,2013-04-24
76561198017212077,219740,True,0,2014-11-09
76561198069324966,251570,True,2,2014-01-23
MrModra,203750,True,2,2014-04-28
76561198029207370,55230,True,2,2013-12-03
albusdunble1,730,True,1,2015-08-04
76561198066130577,72850,True,1,2013-01-21
76561198050667465,301520,False,0,2015-05-08
mrooxx,570,True,2,2013-11-19
MrPresident1401,218620,True,2,2014-11-05
76561198125368693,8190,True,2,2015-11-17
76561198074092628,304930,True,1,2014-08-16
MrSlothe,107410,True,2,2013-12-23
MrSpeedyPanda,440,True,2,2011-09-10
76561198040264010rr,12210,True,1,2013-12-30
MrUnknownEMC,12210,True,2,2015-11-09
mrvoidlord,730,True,2,2015-03-13
Steam-Community-2002-2006,730,False,2,2014-05-13
76561198044314028,205100,True,2,2013-12-11
76561198057437285,208090,True,1,2014-04-09
Mr_1c3,234630,True,2,2015-08-29
76561198067965171,252030,False,0,2015-06-17
76561198091398351,440,True,1,2013-09-25
76561198092172350,261030,True,2,2015-05-29
AndogZAR,335330,True,2,2014-12-22
76561198065072317,28050,True,1,2013-10-06
TheLittleBean,239820,True,2,2014-03-23
11124,218620,False,2,2015-10-16
76561198065604863,230410,True,2,2015-05-17
76561198057755072,22380,True,2,2014-05-17
putthatthingbackwhereitcamefrom,301520,True,2,2014-11-08
76561198027169983,231160,True,2,2014-01-02
mrmullac,4000,True,2,2013-12-11
mulligan6,730,True,2,2015-11-07
76561198072264331,550,True,1,2013-07-11
76561197990505840,730,True,1,2015-04-21
feedhimmungo,107410,True,0,2015-11-28
76561198064111719,272510,True,2,2015-01-25
76561198071374270,730,True,2,2015-12-14
murasamehd,730,True,2,2015-10-02
muritheburitto,261640,True,1,2014-11-06
Murkeeeee,346900,True,2,2015-12-26
equinox97,4000,True,2,2013-02-08
spadesace007,388090,True,2,2015-11-10
muskieratboi,249680,True,2,2014-06-23
mustangjoel,440,True,2,2014-01-10
mutanterex22,221100,True,1,2014-07-03
Itsismynature,321360,True,1,2014-12-17
76561198143242417,246900,True,2,2014-07-26
76561198035705957,8870,True,2,2014-03-30
pouyf,730,False,1,2015-04-01
marijuwenis,234710,True,2,2014-01-28
juuhcsr,218620,True,1,2015-09-08
76561198059584945,730,False,0,2015-12-08
lollipopwarrior,221100,True,2,2014-01-18
OHDAYUMMAHNIGGA,570,True,0,2014-12-01
76561198162228357,63380,True,2,2015-10-02
76561198048922022,70000,True,2,2013-12-13
mycar11,391540,True,2,2015-12-04
76561198043946184,3920,True,2,2014-12-24
MySmilie,115110,True,2,2014-12-12
Mystance,440,True,2,2014-09-30
mysterd,233290,True,0,2014-12-14
bunny123,208580,True,2,2013-12-21
esema1234,224260,True,2,2014-01-21
MysticalMrCool,94400,True,1,2014-09-20
MysticRayn,72850,True,2,2013-12-20
76561198148674853,730,True,2,2014-11-11
MythicalMango,200210,True,1,2014-04-20
Iammin,440,True,2,2014-07-21
WaliDreW,570,True,2,2013-12-14
nicaoooo,730,True,1,2015-11-14
nnotzsb,2400,True,2,2013-12-20
76561198088931923,209000,True,0,2014-10-25
n00bmobile,12210,True,1,2014-03-15
xychome,550,True,2,2011-11-05
76561198048227297,200510,True,0,2015-03-16
Sickojosh,4000,True,1,2013-09-29
76561198058986434,224260,True,1,2015-09-09
NakinhaXapa,223710,True,1,2013-12-27
76561198083502691,239220,True,2,2014-04-04
76561198079931414,72850,True,1,2015-10-13
76561198061777322,216250,True,2,2014-06-23
76561198040305315,70400,True,2,2014-07-02
supersneaklord,207230,True,2,2014-10-03
supersneaklord,207230,True,2,2014-10-03
76561198080697574,219990,True,1,2013-11-28
76561198089699297,224260,True,2,2014-09-30
Nanananaaa,266010,True,0,2014-04-19
76561198092215337,242760,True,0,2014-06-02
76561198059715439,218230,True,2,2014-04-29
76561198057762830,261820,True,2,2014-01-16
76561198115750015,202970,True,2,2014-07-26
76561198043226584,105600,True,2,2015-01-21
76561198089007932,34030,True,2,2014-05-27
Nardiastorm,218620,True,2,2014-02-07
HA5,42160,True,2,2013-12-13
Navezinho,4000,True,1,2014-11-30
Narwh4l,17410,True,2,2014-12-07
brunolopez67,12110,True,1,2015-08-24
TrippedSociety,200510,True,2,2013-11-28
ggaviation,22380,True,2,2015-12-23
Nataszz,730,True,2,2015-11-25
76561198075329557,440,True,2,2015-08-25
legendofnatendo,221640,True,2,2014-02-07
legendofnatendo,221640,True,2,2014-02-07
nateprofile,271290,False,1,2014-03-21
76561198026256524,55150,True,2,2011-12-08
yomamaishere,232750,True,2,2014-11-21
NathanJGaming,248820,True,2,2013-12-21
speedyy,440,True,2,2012-06-18
76561198078562678,550,True,2,2013-01-28
76561198083758144,255710,True,1,2015-03-28
76561198084954002,48700,True,2,2014-05-22
tokachi,222900,True,2,2014-04-25
76561198051832446,440,False,1,2015-07-03
TheTozmo,72850,True,1,2015-01-31
nazr1,730,True,1,2014-12-24
guwopguccimane,41070,True,2,2013-10-10
metaldream333,218620,True,2,2013-12-05
Yerpz123,248610,True,2,2014-09-26
76561198081196810,232090,True,2,2015-05-27
76561198048088658,72850,True,2,2012-03-23
superredranga,319570,False,2,2015-07-27
Nebby630,242860,True,2,2014-06-06
76561198083347976,214490,True,2,2015-07-17
necron7894,239220,True,2,2014-01-25
necrotten,570,True,2,2014-04-11
NecroTed,222900,True,2,2014-10-27
Zombiejebus,218620,True,2,2014-06-27
76561198063337306,259080,True,2,2013-12-12
agentmccoy,238090,True,2,2015-04-16
76561198042739595,570,True,0,2014-03-06
madyellow,204360,True,2,2014-08-15
76561198063592925,440,True,1,2015-09-28
76561198041546259,261820,True,1,2014-01-17
AchievementHunterHazard,104900,True,2,2014-06-14
NekakEIEI,304930,True,2,2015-07-02
tyrfillich,247000,True,2,2014-06-24
76561197994733323,105600,True,2,2015-09-28
76561198038563395,287450,True,2,2014-06-20
nemes_memes,204360,True,2,2014-01-02
pharonmix,4000,True,2,2015-04-18
NeoGhostExcalibur,287700,True,2,2015-09-02
76561198060719971,440,True,1,2012-07-17
76561198064921074,440,True,0,2014-03-24
Neo5454,230410,True,2,2013-06-26
SuperSecretSarah,304930,True,2,2014-07-08
neon-potato,230410,True,2,2014-07-14
xfactor7115,48700,True,2,2013-05-15
amberspices,113200,True,2,2014-03-01
76561198079550949,72850,True,2,2013-02-26
battle379,730,True,2,2014-08-10
NepgearDetsu,55230,True,0,2014-02-08
76561198077185651,440,True,1,2013-04-14
76561198090567864,221380,True,2,2015-12-03
Nerdshred,49520,True,2,2014-11-29
Axetothehead,246900,True,0,2015-11-24
Nero203,20540,True,1,2015-11-01
nerothefgt,72850,True,2,2013-08-30
VML,200710,True,2,2013-09-22
76561198012397577,242920,True,2,2014-09-13
NerunHarry,346110,True,2,2015-12-17
Nesdurial,730,True,2,2014-10-01
76561198076208088,4000,True,2,2014-06-21
76561198054026701,209100,True,2,2014-10-30
not_quite_neutral,440,True,1,2014-10-24
76561198044583838,730,True,2,2015-06-05
76561198087429279,63380,True,1,2014-06-06
76561198036828583,570,False,2,2014-05-04
76561198060492527,232810,True,2,2014-03-22
76561198057584192,241930,True,2,2015-01-12
Chazar_90,327740,True,2,2014-10-12
ninjadust77,550,True,2,2013-12-23
awesomegillymxt,730,True,2,2015-06-17
76561198068968487,4000,True,2,2014-01-24
lifesavior,217200,True,1,2014-12-17
76561198086722947,242860,False,0,2015-09-02
Lostvoices,377160,True,2,2015-11-30
Unice,242050,True,2,2013-11-25
duncan_mccoll321,730,True,2,2014-06-26
bluegaming,440,True,2,2014-04-04
elnixo,730,True,1,2015-12-12
Freemeetupsforgaymen,24740,True,2,2014-09-14
76561198096775672,550,True,1,2015-08-20
76561198000000222,245170,True,1,2015-06-05
76561198000550272,221910,True,2,2014-01-13
76561198060767897,226700,False,0,2014-01-20
999898,333930,True,2,2015-07-06
TheKingOfNintendos,353360,True,0,2015-02-27
Nickchat,307780,False,2,2015-04-26
NicNukem,208090,True,2,2014-02-20
Nico3392,204360,True,2,2013-12-15
76561198080555860,304930,True,2,2014-09-08
76561198122531361,313340,True,2,2015-02-23
76561198058147483,261820,True,1,2014-01-19
niffirg11,236390,True,1,2014-10-17
76561198054460624,235600,True,2,2013-12-10
Dracaerys,297330,True,2,2015-10-16
76561198103561722,440,True,2,2013-09-19
76561198043177767,550,True,2,2013-12-25
76561198023475537,304050,True,2,2015-07-19
NightlyHealer32YT,311210,True,2,2015-11-17
nightmaresdawn,34870,True,1,2013-12-14
76561198043907983,218620,True,0,2014-10-19
truewarrior94,24790,True,2,2012-07-28
thatfuzzylittlepegasus,620,True,2,2014-04-11
76561198045214604,200510,True,2,2014-01-05
76561198044713685,730,False,0,2015-06-12
76561198019448208,238430,True,0,2014-12-26
Juluck,35720,True,1,2015-04-04
76561198152426638,252490,True,2,2015-08-28
RemoveIsrael,294860,True,0,2015-06-20
76561198027069392,57900,True,2,2014-10-04
76561198048058129,550,True,1,2013-12-26
NinjaCowboy96,201480,True,2,2015-03-08
Eviljarro,218230,True,2,2013-12-26
76561198068381757,252950,True,2,2015-12-29
76561198056759495,570,True,2,2014-05-16
ninjajrm,301520,True,2,2015-04-14
76561198065774347,273110,True,2,2015-01-05
76561198067568556,230410,True,2,2013-12-07
CalibriBody,218620,True,2,2015-03-18
Nipleopleus,570,True,2,2012-10-13
76561198016067437,221100,False,0,2015-04-10
BLACKERISFASTER,289650,True,2,2014-11-14
nisid,221100,False,0,2015-12-06
vnitr0,20900,True,2,2015-09-13
Nitrousrun,351290,False,0,2015-04-25
76561198062676115,8930,True,2,2013-12-03
NKraz,211420,True,1,2013-08-17
17291799,440,True,2,2012-10-05
76561198044752424,4000,True,1,2014-02-28
76561198097265236,222520,True,1,2014-05-09
765611980830929333,233720,True,1,2013-12-05
76561198093816042,218450,True,2,2014-03-29
ilikeflip,730,True,2,2014-05-03
happygenie,1250,True,2,2013-12-20
MessWithNoOne,730,True,2,2015-05-19
Fretality,570,True,2,2014-10-02
76561198064398157,570,True,1,2013-12-31
76561198068224653,304930,True,2,2015-09-08
NobodyBXII,107410,False,0,2015-12-20
TehBrickD,223710,True,0,2014-06-26
76561198087546697,340540,False,0,2015-07-28
No_Count,211420,True,1,2013-04-19
76561198061875140,440,True,1,2014-08-28
Iamhurdlz,35720,True,0,2015-12-01
76561198026960889,219150,True,2,2014-12-30
Nokumo,440,True,2,2014-06-20
chrisbooth,316010,True,2,2015-07-29
Nomasuras,227940,True,0,2015-02-03
76561197992755277,200510,True,2,2013-06-19
76561198078301258,362890,True,2,2015-05-09
SomeRandomSociopath,570,True,0,2014-05-28
76561198020223470,209000,True,1,2014-03-30
Zombie_Assassin,49520,True,2,2015-06-21
76561198016684317,377160,True,1,2015-11-25
76561198102078278,224540,True,1,2014-07-27
pewpewpewpewpewpewpewpewpew,620,True,2,2013-07-27
3197,206440,True,2,2014-06-29
76561198073922626,203140,True,1,2012-12-28
76561198073939756,4000,True,2,2013-03-12
mcnooney,291480,True,2,2014-07-06
76561198068142981,11280,True,2,2014-05-31
519348245,224260,True,1,2013-11-30
0903512455,570,True,1,2014-12-02
wh88ss,242860,True,2,2015-07-21
76561198060833105,224260,True,1,2014-01-17
76561197998568725,253110,True,2,2015-01-06
coreynorman,204880,True,0,2013-06-20
norsktf,252490,True,2,2015-04-04
norsktf,252490,True,2,2015-04-04
76561198071986441,226320,True,2,2013-12-29
TheRealNorthern,244850,True,2,2014-12-06
NosmasAtLan,730,True,2,2014-09-22
76561198023831779,440,True,0,2015-07-18
76561198024357966,570,True,2,2015-04-10
spookymouse,301520,True,1,2014-09-05
miller238,570,True,2,2014-06-22
samdidit,233720,True,1,2015-02-18
verysmartman,213650,True,2,2014-01-29
76561198043505113,221100,True,1,2014-09-30
76561198080209148,271290,True,2,2015-10-09
76561198074744700,222880,True,2,2014-07-23
76561197977544920,97330,True,0,2012-12-16
robertstevenson,228380,True,2,2014-02-13
stanlyski,8930,True,2,2015-02-28
SuperNovaDeath,200260,True,2,2014-04-17
ThatComedian,209160,True,2,2014-09-21
Novabeam23,323380,True,2,2015-08-10
76561198026239418,233450,True,2,2015-09-08
76561198026239418,233450,True,2,2015-09-08
NovalisBlitz,570,True,2,2013-12-09
novarogue,218230,True,2,2013-01-12
76561198087654581,4000,True,2,2013-12-20
Calumdruggo,218620,True,2,2014-01-13
Noxious02,17520,True,2,2015-02-19
76561198046862962,291550,True,2,2015-09-11
_nUCKK,4000,True,0,2012-12-24
nuclearaven,570,True,0,2015-04-25
Nuep,212480,True,2,2014-04-20
76561198106949471,345520,True,1,2015-03-26
Totalfire_,243470,True,2,2014-06-23
sploger,620,True,2,2013-05-04
sploger,620,True,2,2013-05-04
csgostatsjustfuxkijfnworkcunnt,34330,True,2,2015-10-09
76561198069046130,105600,True,0,2013-12-15
NutTheSniper,730,True,1,2015-12-11
76561198045741374,570,True,2,2014-11-25
NguyenXuanTan,218620,True,1,2014-10-23
76561198069090454,246420,True,2,2014-02-23
76561198058754545,218620,False,1,2015-10-25
anotherfuckingdeejay,253710,False,0,2014-09-06
sinforthewin,730,True,2,2015-07-07
Nz1_,236390,True,2,2015-05-29
tankmannz,218620,True,2,2014-03-12
chacau,282440,True,1,2014-12-05
76561198070857828,440,True,2,2013-10-11
76561198112853458,440,True,2,2014-08-18
blackops66,348090,True,0,2015-11-11
o-tang,253710,True,2,2014-10-25
ongkungx2,209000,True,1,2014-02-19
pupapooh,218230,True,1,2013-04-27
husseinobama,440,True,2,2014-12-13
ToxicLegionaire,218620,True,2,2014-12-25
76561198063138377,202970,True,2,2014-06-24
76561198034392853,351710,True,1,2015-06-17
76561198079721051,218620,True,2,2015-08-06
OBLONGGAMING,233450,True,2,2015-09-04
totallynotsianide,11330,True,2,2014-05-30
76561198054681718,49520,True,2,2013-12-25
jtwh,274900,True,2,2014-12-08
Occy,620,True,2,2014-02-14
76561198081342340,202170,True,2,2014-07-08
DeployableDuck,213670,True,2,2014-12-12
76561198062152744,570,True,2,2014-06-29
myzuerahuebr,286080,True,1,2014-09-10
Ogargd,1520,True,2,2014-04-26
76561198051139390,380600,True,0,2015-10-28
76561198051139390,380600,True,0,2015-10-28
76561198073419999,200210,True,1,2014-02-22
krabby666,730,True,2,2015-06-08
warmedic,231060,True,2,2014-01-30
ghostfps98,224540,True,2,2014-02-24
MexyMax,223470,True,0,2015-07-23
ohreoreoreo,244710,True,2,2014-02-03
329838102,440,True,1,2013-07-10
76561198017796978,232810,False,2,2014-08-03
76561198084029298,207690,True,2,2014-02-11
oklusion,620,True,2,2013-08-11
76561198086448358,570,True,1,2014-12-12
KingBlank,200510,True,2,2014-08-25
quantumquack,50300,True,2,2015-03-25
76561198137075100,221100,True,0,2014-08-20
BlackBulletIV,24980,True,2,2013-05-23
76561198057988265,107100,True,2,2014-06-21
NeroDarkMC,24240,True,1,2015-11-14
nattyking1961,550,True,2,2014-01-03
dnsh38,1250,True,1,2015-04-28
13457856281,245170,True,1,2015-06-04
76561198065446130,440,True,2,2012-09-02
76561198004638606,98600,True,2,2012-07-13
76561198032269949,241540,True,2,2014-01-10
76561198088081025,440,True,2,2015-11-06
JUEJUEhue,99900,True,1,2011-10-30
76561198069214448,246420,True,2,2014-07-07
76561198066669759,51100,True,2,2014-11-09
76561198094519454,271290,True,2,2015-01-21
OmniHorizon,20500,True,2,2015-03-17
76561198064526566,304930,True,1,2014-08-30
idwithautism,304930,True,2,2014-07-17
ervindancho,224600,True,2,2013-11-19
OneHundredvz,218230,True,2,2013-01-04
76561198028263349,252490,True,0,2014-07-09
oneshotdashie,368340,True,2,2015-08-12
Tataudu,3830,True,2,2013-12-21
76561198064985012,221100,True,0,2014-01-22
76561198053799686,234670,True,2,2014-03-21
nelllllly,440,True,2,2015-03-24
Batmanmotherfucker,4000,True,1,2012-08-09
76561198097109504,72850,True,2,2014-02-20
spideyhero1,304930,True,2,2014-12-25
76561198133640133,550,True,2,2015-08-15
76561198093091281,570,True,2,2015-10-02
76561198043153333,730,True,2,2015-05-29
Opportunity396,72850,True,2,2014-01-04
Oprah_FTWfrey,48700,True,2,2014-07-14
76561198099718069,730,True,2,2015-11-06
76561198105961037,1250,True,1,2014-04-13
76561198067171250,224260,True,2,2015-05-01
Tictactic,70400,True,2,2015-12-21
76561198063534335,206210,False,2,2015-01-13
ThugDuckyOrange,440,True,2,2015-07-11
76561198043798473,208750,True,2,2015-06-14
76561198078659459,277430,True,2,2014-07-14
originaldog,105600,True,2,2013-12-26
orikulax,91310,True,2,2014-09-15
orkkiller24,244850,True,2,2014-06-27
Arthur3297,230410,False,1,2015-07-31
killergamer1232,304930,True,2,2015-03-02
76561198060521929,104900,True,2,2015-08-15
76561198021710409,209080,True,2,2014-07-18
76561198059162959,300080,True,2,2015-04-12
76561198078411167,246280,True,0,2014-12-18
theawesomeguy,730,True,1,2012-09-16
76561198075333118,440,True,1,2013-01-03
76561198082317907,333930,True,2,2015-07-10
adug2345,72850,True,2,2014-09-17
osuka828,105600,False,0,2015-01-08
76561198086051664,570,True,2,2013-12-10
76561198041870879,322330,True,2,2015-01-15
Harkugan,294570,True,2,2015-04-08
76561198041870879,322330,True,2,2015-01-15
Harkugan,294570,True,2,2015-04-08
76561198043917508,391540,True,1,2015-10-27
76561198117645959,730,True,2,2015-02-17
